
1,0.079947576,0.2699869,0.15727392,0.508519,0.3027523,0.17693315,0.047182176,0.03931848,0.102228045,0.023591088,0.044560943,0.00655308,0.048492793,0.022280471,0.03931848,0.0327654,0.031454783,0.01965924,0.010484928,0.027522936,0.007863696,0.018348623,0.011795544,0.011795544,0.017038008,0.015727391,0.014416776,0.011795544,0.011795544,0.011795544,0.010484928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7719528,0.4980341,0.7876802,0.8754915,0.6317169,0.27260813,0.12057667,0.110091746,0.20707732,0.21756226,0.19397117,0.19397117,0.038007863,0.10091743,0.035386633,0.061598953,0.031454783,0.027522936,0.020969857,0.034076016,0.028833551,0.023591088,0.035386633,0.022280471,0.023591088,0.023591088,0.020969857,0.01965924,0.020969857,0.018348623,0.018348623,0.017038008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85058975,0.5557012,0.70249015,0.070773266,0.13499345,0.11402359,0.16513762,0.05242464,0.05897772,0.038007863,0.07339449,0.061598953,0.048492793,0.038007863,0.036697246,0.047182176,0.015727391,0.030144168,0.011795544,0.01965924,0.02621232,0.018348623,0.017038008,0.014416776,0.010484928,0.014416776,0.014416776,0.01310616,0.010484928,0.010484928,0.010484928,0.0091743115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,flex
0.7401575,0.042322833,0.2874016,0.2027559,0.38484251,0.25098425,0.070866145,0.09547244,0.03937008,0.07283465,0.1230315,0.051181104,0.01968504,0.076771654,0.030511811,0.0137795275,0.00492126,0.021653544,0.027559055,0.00984252,0.011811024,0.0137795275,0.015748031,0.005905512,0.00984252,0.007874016,0.008858268,0.008858268,0.0068897638,0.007874016,0.0068897638,0.0068897638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.882874,0.45964566,0.9753937,1,0.58366144,0.13090551,0.39074802,0.31889763,0.19685039,0.17716536,0.12598425,0.1003937,0.06692913,0.035433073,0.02952756,0.06496063,0.069881886,0.015748031,0.036417324,0.022637796,0.034448817,0.035433073,0.01968504,0.026574804,0.024606299,0.024606299,0.021653544,0.021653544,0.021653544,0.02066929,0.01968504,0.018700788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88779527,0.27362204,0.15452756,0.113188975,0.107283466,0.08759843,0.076771654,0.12598425,0.06496063,0.092519686,0.07480315,0.021653544,0.017716536,0.024606299,0.027559055,0.030511811,0.011811024,0.012795276,0.005905512,0.001968504,0,0.0068897638,0.00492126,0,0.00492126,0.00492126,0.00492126,0.005905512,0.00492126,0.003937008,0.003937008,0.003937008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,flex
0.7676471,0.2254902,0.1382353,0.40686274,0.4480392,0.14705883,0.09607843,0.04019608,0.02745098,0.032352943,0.061764706,0.02745098,0.061764706,0.028431373,0.004901961,0.012745098,0.010784314,0.019607844,0.011764706,0.004901961,0.007843138,0.006862745,0.004901961,0.0019607844,0.004901961,0.006862745,0.006862745,0.003921569,0.003921569,0.003921569,0.003921569,0.003921569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65588236,0.15686275,0.17450981,0.40294117,0.39803922,0.063725494,0.07745098,0.13137256,0.02745098,0.006862745,0.06568628,0.021568628,0.024509804,0.018627452,0.018627452,0.016666668,0.020588236,0.029411765,0.009803922,0.009803922,0.01372549,0.015686275,0.016666668,0.012745098,0.012745098,0.009803922,0.010784314,0.010784314,0.010784314,0.009803922,0.009803922,0.009803922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74019605,0.65294117,1,0.45392156,0.24019608,0.29607844,0.13137256,0.1254902,0.07745098,0.09901961,0.07450981,0.07647059,0.056862745,0.04019608,0,0.020588236,0.032352943,0.023529412,0.01764706,0.020588236,0.020588236,0.01764706,0.01764706,0.01764706,0.019607844,0.01764706,0.016666668,0.015686275,0.015686275,0.014705882,0.014705882,0.012745098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,flex
0.5695254,0.11490425,0.22481266,0.25228977,0.3738551,0.27477103,0.18401332,0.18151541,0.097418815,0.051623646,0.049958367,0.026644463,0.036636136,0.028309742,0.038301416,0.025811823,0.01582015,0.011656952,0.010824313,0.004995837,0.010824313,0.009159034,0.010824313,0.009991674,0.011656952,0.009991674,0.009159034,0.0074937553,0.0066611157,0.0066611157,0.0066611157,0.005828476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63613653,0.069941714,1,0.7726894,0.805995,0.86761034,0.26727727,0.21648626,0.38467944,0.24396336,0.16319734,0.08159867,0.08492923,0.099916734,0.11490425,0.069941714,0.067443796,0.045795172,0.051623646,0.041631974,0.029975021,0.044129893,0.03247294,0.03247294,0.028309742,0.025811823,0.027477102,0.024146544,0.024146544,0.023313904,0.022481266,0.020815987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64196503,0.13405496,0.14154871,0.24229808,0.30141547,0.059950043,0.01582015,0.011656952,0.121565364,0.08243131,0.092422985,0.03080766,0.037468776,0.043297254,0.024979183,0.042464614,0.034138218,0.027477102,0.041631974,0.019150708,0.025811823,0.014987511,0.024146544,0.018318068,0.019150708,0.016652789,0.01582015,0.014987511,0.014987511,0.013322231,0.013322231,0.012489592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,flex
0.5879323,0.18763797,0.27299485,0.21412803,0.2531273,0.18910964,0.07358352,0.08535688,0.03679176,0.08094187,0.06254599,0.020603385,0.01692421,0.022075055,0.011773363,0.013980868,0.02133922,0.020603385,0.02133922,0.005150846,0.012509198,0.0066225166,0.011773363,0.008830022,0.008830022,0.0066225166,0.008094187,0.0073583517,0.0073583517,0.0066225166,0.0066225166,0.0066225166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4812362,0.30463576,0.46284032,0.28476822,1,0.334805,0.113318615,0.030169243,0.10080942,0.098601915,0.046357617,0.03384842,0.03826343,0.0397351,0.01692421,0.032376748,0.023546726,0.022075055,0.025754232,0.022075055,0.01839588,0.015452539,0.01986755,0.017660044,0.01839588,0.01839588,0.01839588,0.016188374,0.016188374,0.015452539,0.014716703,0.013980868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64311993,0.55776304,0.5526122,0.48050037,0.12067697,0.28182486,0.17439294,0.20971303,0.115526125,0.01986755,0.04267844,0.01839588,0.028697573,0.030169243,0.019131714,0.020603385,0.01986755,0.014716703,0.0073583517,0.013980868,0.009565857,0.008094187,0.005150846,0.0036791759,0.0036791759,0.004415011,0.004415011,0.0036791759,0.0036791759,0.0029433407,0.0029433407,0.0029433407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,flex
0.8386752,0.09615385,0.15170941,0.10576923,0.12179487,0.1388889,0.01923077,0.014957265,0.10576923,0.032051284,0.042735044,0.053418804,0.0053418805,0.022435898,0.01923077,0.037393164,0.014957265,0.013888889,0.0053418805,0.0074786325,0.0074786325,0.0010683761,0.0032051282,0.0042735045,0.0010683761,0.0032051282,0,0.0010683761,0.0010683761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.44123933,0.5608974,0.24679486,0.6388889,0.31837606,0.088675216,0.08226496,0.110042736,0.026709402,0.06303419,0.028846154,0.036324788,0.035256412,0.0074786325,0.026709402,0.013888889,0.008547009,0.016025642,0.013888889,0.010683761,0.010683761,0.011752137,0.008547009,0.010683761,0.009615385,0.008547009,0.008547009,0.008547009,0.0074786325,0.0074786325,0.0064102565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6303419,0.21688034,0.52029914,0.24679486,0.33226496,0.12606838,0.115384616,0.18696581,0.057692308,0.028846154,0.08547009,0.034188036,0.010683761,0.01923077,0.01923077,0.0064102565,0.0053418805,0.009615385,0.01923077,0.0074786325,0.0053418805,0.009615385,0.009615385,0.009615385,0.0074786325,0.0064102565,0.0064102565,0.0064102565,0.0053418805,0.0053418805,0.0053418805,0.0042735045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,flex
0.92535394,0.12226512,0.1891892,0.08494209,0.22651222,0.13899614,0.14285715,0.15572716,0.15186615,0.023166023,0.033462033,0.028314028,0.033462033,0.027027028,0.024453025,0.014157014,0.03732304,0.014157014,0.011583012,0.027027028,0.009009009,0.016731016,0.012870013,0.0077220076,0.01029601,0.0077220076,0.009009009,0.009009009,0.0064350064,0.0077220076,0.0077220076,0.0077220076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87258685,0.16216215,0.18275419,0.26383525,0.24066924,0.08880309,0.038610037,0.12612613,0.1029601,0.028314028,0.052767053,0.03732304,0.042471044,0.025740026,0.02059202,0.012870013,0.023166023,0.02059202,0.01029601,0.0038610038,0.015444015,0.014157014,0.0012870013,0.0064350064,0.0077220076,0.005148005,0.005148005,0.0064350064,0.005148005,0.005148005,0.005148005,0.005148005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.18404119,0.63835263,0.37580436,0.1969112,0.13127413,0.042471044,0.046332046,0.06821107,0.052767053,0.04761905,0.04761905,0.023166023,0.015444015,0.038610037,0.03217503,0.021879021,0.018018018,0.011583012,0.0077220076,0.005148005,0.0038610038,0.0025740026,0.011583012,0.009009009,0.0077220076,0.0077220076,0.0064350064,0.0064350064,0.0064350064,0.0064350064,0.005148005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,flex
1,0.14178169,0.33375156,0.027603513,0.15181932,0.10288582,0.20953576,0.010037641,0.061480552,0.10288582,0.03889586,0.06900878,0.021329988,0.010037641,0.030112924,0.010037641,0.023839397,0.045169387,0.023839397,0.007528231,0.021329988,0.017565873,0.015056462,0.010037641,0.015056462,0.015056462,0.013801756,0.011292347,0.010037641,0.011292347,0.010037641,0.008782936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9598494,0.35508156,0.87202007,0.5595985,0.29736513,0.31618568,0.7390213,0.21329987,0.35382685,0.33626097,0.13048933,0.09410289,0.06273526,0.047678795,0.020075282,0.03136763,0.013801756,0.017565873,0.011292347,0.010037641,0.007528231,0.010037641,0.0125470515,0.008782936,0.0050188205,0.0050188205,0.007528231,0.0062735258,0.0050188205,0.0050188205,0.0050188205,0.0050188205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96361357,0.022584694,0.22961104,0.18318695,0.081555836,0.07151819,0.15432873,0.13550815,0.067754075,0.06273526,0.020075282,0.016311167,0.0050188205,0.016311167,0.026348809,0.03136763,0.0037641155,0.011292347,0.0062735258,0.0025094103,0.010037641,0.0037641155,0,0.007528231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,flex
0.96842104,0.06315789,0.106578946,0.027631579,0.18289474,0.23552631,0.07236842,0.20921053,0.090789475,0.07105263,0.114473686,0.018421052,0.065789476,0.047368422,0,0.015789473,0.0065789474,0.0065789474,0.018421052,0.009210526,0.009210526,0.0065789474,0.0065789474,0.002631579,0.002631579,0.0039473684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96842104,0.51184213,0.6078947,0.48026314,0.33684212,0.19078948,0.040789474,0.1368421,0.05131579,0.053947367,0.05263158,0.010526316,0.059210528,0.053947367,0.019736841,0.030263158,0.017105263,0.02631579,0.009210526,0.011842106,0.0065789474,0.005263158,0.002631579,0.0013157895,0.0039473684,0.0013157895,0.002631579,0.002631579,0.0013157895,0.0013157895,0.0013157895,0.0013157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.14078948,0.30789474,0.30526316,0.15921053,0.011842106,0.08947369,0.10921053,0.057894737,0.06315789,0.023684211,0.06315789,0.036842104,0.031578947,0.025,0.02631579,0.019736841,0.0065789474,0.0039473684,0.015789473,0.005263158,0.007894737,0.011842106,0.005263158,0.005263158,0.0039473684,0.0039473684,0.0039473684,0.002631579,0.0039473684,0.002631579,0.002631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,flex
0.9402985,0.2238806,0.13161466,0.08955224,0.062415197,0.18046133,0.08955224,0.093622796,0.086838536,0.19131614,0.024423338,0.07462686,0.04477612,0.03256445,0.042062417,0.016282225,0.0013568521,0.017639078,0.016282225,0.023066485,0.012211669,0.0067842607,0.014925373,0.014925373,0.009497965,0.012211669,0.009497965,0.009497965,0.009497965,0.009497965,0.009497965,0.0081411125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9782904,0.073270015,0.7109905,0.27815467,0.22523744,0.09090909,0.05291723,0.08955224,0.027137043,0.13839892,0.11940298,0.023066485,0.05698779,0.042062417,0.021709634,0.03934871,0.016282225,0.0054274085,0.024423338,0.017639078,0.0054274085,0.0040705563,0.010854817,0.009497965,0.0081411125,0.0081411125,0.0081411125,0.0067842607,0.0067842607,0.0067842607,0.0067842607,0.0067842607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.20895523,0.32971507,0.28222525,0.24830393,0.32700136,0.1981004,0.104477614,0.010854817,0.14925373,0.0067842607,0.08548168,0.05834464,0.03256445,0.04477612,0.02578019,0.012211669,0.010854817,0.021709634,0.010854817,0.009497965,0.0081411125,0.0067842607,0.010854817,0.0081411125,0.0067842607,0.0067842607,0.0067842607,0.0067842607,0.0054274085,0.0054274085,0.0054274085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,flex
